,year,type,country,sex_,age,species_,fatal_(y/n),date
2859,1985,Unprovoked,vanuatu,M,,unspecified,Y,1985
2860,1985,Unprovoked,iran,M,,unspecified,Y,1985
2861,1984,Boat,italy,,,white_shark,N,03-Dec-1984
2862,1984,Unprovoked,australia,M,16,tiger_shark,Y,30-Nov-1984
2863,1984,Unprovoked,usa,M,13,unspecified,N,11-Nov-1984
2864,1984,Provoked,usa,M,29,unspecified,N,04-Nov-1984
2865,1984,Invalid,usa,M,22,unspecified,,21-Oct-1984
2866,1984,Unprovoked,usa,F,23,unspecified,N,21-Oct-1984
2867,1984,Invalid,usa,F,77,unspecified,,17-Oct-1984
2868,1984,Unprovoked,usa,M,15,unspecified,N,14-Oct-1984
2869,1984,Unprovoked,usa,M,25,white_shark,N,30-Sep-1984
2870,1984,Unprovoked,usa,M,,white_shark,N,30-Sep-1984
2871,1984,Unprovoked,usa,M,17,unspecified,N,23-Sep-1984
2872,1984,Unprovoked,usa,M,,unspecified,N,22-Sep-1984
2873,1984,Unprovoked,usa,M,16,unspecified,N,22-Sep-1984
2874,1984,Unprovoked,usa,,,unspecified,UNKNOWN,19-Sep-1984
2875,1984,Unprovoked,usa,M,,unspecified,N,17-Sep-1984
2876,1984,Unprovoked,usa,M,28,white_shark,Y,15-Sep-1984
2877,1984,Provoked,mexico,M,,white_shark,N,11-Sep-1984
2878,1984,Invalid,usa,F,31,unspecified,,24-Aug-1984
2879,1984,Unprovoked,indonesia,M,,unspecified,Y,07-Aug-1984
2880,1984,Unprovoked,usa,F,13,unspecified,N,24-Jul-1984
2881,1984,Unprovoked,usa,F,18,unspecified,N,24-Jul-1984
2882,1984,Invalid,south africa,M,21,unspecified,,22-Jul-1984
2883,1984,Unprovoked,usa,M,30,unspecified,N,01-Jul-1984
2884,1984,Unprovoked,south africa,M,,unspecified,N,Jul-1984
2885,1984,Unprovoked,south africa,M,27,white_shark,N,15-Jun-1984
2886,1984,Unprovoked,usa,F,13,unspecified,N,03-Jun-1984
2887,1984,Unprovoked,vanuatu,M,20,unspecified,Y,03-Jun-1984
2888,1984,Unprovoked,south africa,M,28,unspecified,N,31-May-1984
2889,1984,Invalid,somalia,M,,unspecified,,17-Mar-1984
2890,1984,Unprovoked,south africa,M,,unspecified,N,14-Mar-1984
2891,1984,Boat,south africa,M,,unspecified,N,10-Mar-1984
2892,1984,Unprovoked,australia,,,unspecified,UNKNOWN,01-Mar-1984
2893,1984,Provoked,south africa,M,,unspecified,N,18-Feb-1984
2894,1984,Provoked,south africa,M,33,unspecified,N,17-Feb-1984
2895,1984,Invalid,south africa,,,unspecified,,12-Feb-1984
2896,1984,Unprovoked,australia,M,27,white_shark,N,11-Feb-1984
2897,1984,Unprovoked,south africa,M,14,unspecified,N,05-Jan-1984
2898,1984,Unprovoked,south africa,F,14,unspecified,Y,04-Jan-1984
2899,1984,Provoked,usa,M,,unspecified,N,1984
2900,1984,Unprovoked,usa,M,,unspecified,N,1984
2901,1983,Invalid,greece,M,36,unspecified,,30-Dec-1983
2902,1983,Unprovoked,usa,M,17,unspecified,N,25-Dec-1983
2903,1983,Unprovoked,australia,M,48,white_shark,N,24-Dec-1983
2904,1983,Unprovoked,south africa,M,16,unspecified,N,22-Dec-1983
2905,1983,Unprovoked,south africa,M,47,unspecified,N,21-Dec-1983
2906,1983,Invalid,south africa,M,,unspecified,,07-Dec-1983
2907,1983,Sea Disaster,philippines,M,,unspecified,N,21-Nov-1983
2908,1983,Unprovoked,usa,M,15,tiger_shark,N,Reported      10-Nov-1983
2909,1983,Invalid,south africa,F,,unspecified,,10-Nov-1983
2910,1983,Unprovoked,usa,M,16,unspecified,N,17-Oct-1983
2911,1983,Unprovoked,usa,M,20,unspecified,N,13-Oct-1983
2912,1983,Unprovoked,usa,M,15,unspecified,N,04-Sep-1983
2913,1983,Unprovoked,usa,M,,white_shark,N,20-Aug-1983
2914,1983,Unprovoked,south africa,M,29,white_shark,N,20-Aug-1983
2915,1983,Unprovoked,usa,F,14,unspecified,N,15-Aug-1983
2916,1983,Provoked,usa,M,14,unspecified,N,13-Aug-1983
2917,1983,Unprovoked,usa,F,22,unspecified,N,13-Aug-1983
2918,1983,Boat,usa,,,unspecified,N,06-Aug-1983
2919,1983,Sea Disaster,australia,F,21,tiger_shark,Y,26-Jul-1983
2920,1983,Sea Disaster,australia,M,24,tiger_shark,Y,25-Jul-1983
2921,1983,Sea Disaster,australia,M,28,tiger_shark,N,25-Jul-1983
2922,1983,Unprovoked,south africa,M,,unspecified,N,15-Jul-1983
2923,1983,Unprovoked,usa,F,39,unspecified,N,12-Jul-1983
2924,1983,Unprovoked,bahamas,M,13,unspecified,N,08-Jul-1983
2925,1983,Unprovoked,usa,M,17,unspecified,N,05-Jul-1983
2926,1983,Unprovoked,usa,M,42,unspecified,N,29-Jun-1983
2927,1983,Unprovoked,bahamas,M,15,unspecified,Y,22-Jun-1983
2928,1983,Unprovoked,usa,M,21,unspecified,N,20-Jun-1983
2929,1983,Unprovoked,bahamas,M,30,unspecified,N,15-Jun-1983
2930,1983,Unprovoked,bahamas,M,,unspecified,N,June 1983
2931,1983,Unprovoked,usa,M,21,unspecified,N,31-May-1983
2932,1983,Unprovoked,usa,M,15,unspecified,N,24-May 1983
2933,1983,Unprovoked,usa,M,22,unspecified,N,21-May-1983
2934,1983,Unprovoked,usa,M,,unspecified,UNKNOWN,19-Apr-1983
2935,1983,Unprovoked,south africa,M,27,unspecified,N,12-Apr-1983
2936,1983,Unprovoked,usa,M,16,unspecified,N,02-Apr-1983
2937,1983,Invalid,south africa,M,,unspecified,,02-Apr-1983
2938,1983,Unprovoked,south africa,M,17,unspecified,N,30-Mar-1983
2939,1983,Unprovoked,south africa,M,,unspecified,N,22-Mar-1983
2940,1983,Unprovoked,usa,M,,unspecified,N,10-Mar-1983
2941,1983,Unprovoked,new caledonia,,,unspecified,N,Mar-1983
2942,1983,Unprovoked,south africa,M,16,unspecified,N,20-Feb-1983
2943,1983,Provoked,usa,M,43,unspecified,N,24-Jan-1983
2944,1983,Invalid,south africa,M,,unspecified,,15-Jan-1983
2945,1983,Unprovoked,south africa,M,22,unspecified,N,10-Jan-1983
2946,1983,Unprovoked,south africa,M,32,white_shark,N,08-Jan-1983
2947,1983,Unprovoked,,M,,unspecified,N,Ca. 1983
2948,1983,Unprovoked,vanuatu,M,,unspecified,Y,1983
2949,1983,Provoked,usa,M,,unspecified,N,1983
2950,1982,Unprovoked,usa,M,,unspecified,N,Nov-1982
2951,1982,Unprovoked,usa,M,26,unspecified,N,13-Oct-1982
2952,1982,Unprovoked,south africa,M,16,unspecified,N,30-Sep-1982
2953,1982,Unprovoked,south africa,M,16,white_shark,N,30-Sep-1982
2954,1982,Unprovoked,usa,M,20,unspecified,N,27-Sep-1982
2955,1982,Unprovoked,usa,M,36,white_shark,N,25-Sep-1982
2956,1982,Unprovoked,usa,M,28,white_shark,N,19-Sep-1982
2957,1982,Invalid,usa,M,20,unspecified,,04-Sep-1982
2958,1982,Unprovoked,japan,M,,unspecified,Y,29-Aug-1982
2959,1982,Invalid,usa,M,17,unspecified,,29-Aug-1982
2960,1982,Unprovoked,south africa,F,18,unspecified,N,29-Aug-1982
2961,1982,Unprovoked,tunisia,M,,unspecified,N,Late Aug-1982
2962,1982,Invalid,south africa,M,20,unspecified,,31-Jul-1982
2963,1982,Unprovoked,south africa,M,38,white_shark,N,24-Jul-1982
2964,1982,Unprovoked,usa,M,26,white_shark,N,24-Jul-1982
2965,1982,Unprovoked,usa,M,17,unspecified,N,19-Jul-1982
2966,1982,Invalid,usa,M,43,unspecified,, 11-Jul-1982
2967,1982,Unprovoked,usa,F,19,unspecified,N,01-Jul-1982
2968,1982,Unprovoked,new caledonia,,,unspecified,N,Jul-1982
2969,1982,Unprovoked,south africa,M,27,white_shark,Y,29-Jun-1982
2970,1982,Unprovoked,usa,M,20,unspecified,N,26-Jun-1982
2971,1982,Unprovoked,bahamas,M,19,bull_shark,N,26-Jun-1982
2972,1982,Unprovoked,usa,F,8,unspecified,N,  25-Jun-1982
2973,1982,Unprovoked,usa,M,,unspecified,N,13-Jun-1982
2974,1982,Invalid,usa,F,33,unspecified,,May 1982
2975,1982,Unprovoked,usa,M,16,unspecified,N,10-Mar-1982
2976,1982,Unprovoked,australia,M,20,unspecified,Y,07-Mar-1982
2977,1982,Unprovoked,new caledonia,M,,unspecified,N,Mar-1982
2978,1982,Unprovoked,australia,M,32,white_shark,Y,28-Feb-1982
2979,1982,Unprovoked,usa,M,18,unspecified,N,27-Feb-1982
2980,1982,Provoked,south africa,M,,unspecified,N,17-Feb-1982
2981,1982,Unprovoked,usa,F,,unspecified,N,14-Feb-1982
2983,1982,Unprovoked,usa,F,75,unspecified,Y,13-Feb-1982
2984,1982,Unprovoked,usa,M,,white_shark,N,07-Feb-1982
2985,1982,Unprovoked,usa,M,29,unspecified,Y,07-Feb-1982
2986,1982,Unprovoked,south africa,M,20,unspecified,N,29-Jan-1982
2987,1982,Boat,italy,M,,white_shark,UNKNOWN,1982
2988,1982,Boat,italy,M,,white_shark,N,1982
2989,1982,Unprovoked,tunisia,,,unspecified,UNKNOWN,1982
2990,1981,Unprovoked,usa,M,24,white_shark,Y,19-Dec-1981
2991,1981,Unprovoked,australia,,,unspecified,N,13-Dec-1981
2992,1981,Unprovoked,usa,M,,tiger_shark,N,13-Dec-1981
2993,1981,Unprovoked,reunion,M,,unspecified,N,30-Nov-1981
2994,1981,Provoked,south africa,M,,white_shark,N,19-Oct-1981
2995,1981,Unprovoked,usa,M,59,unspecified,N,09-Nov-1981
2996,1981,Unprovoked,usa,M,19,unspecified,N,19-Oct-1981
2997,1981,Unprovoked,usa,M,,unspecified,UNKNOWN,17-Oct-1981
2998,1981,Unprovoked,usa,M,17,unspecified,N,16-Oct-1981
2999,1981,Unprovoked,usa,M,24,unspecified,N,01-Oct-1981
3000,1981,Unprovoked,usa,M,28,unspecified,N,28-Sep-1981
3001,1981,Unprovoked,usa,M,,unspecified,N,27-Sep-1981
3002,1981,Unprovoked,usa,M,26,tiger_shark,Y,15-Sep-1981
3003,1981,Unprovoked,usa,M,25,unspecified,N,03-Sep-1981
3004,1981,Unprovoked,usa,M,24,unspecified,N,03-Sep-1981
3005,1981,Unprovoked,usa,M,15,unspecified,N,29-Aug-1981
3006,1981,Provoked,usa,M,19,unspecified,N,24-Aug-1981
3007,1981,Invalid,usa,M,,unspecified,,24-Aug-1981
3008,1981,Unprovoked,usa,M,,unspecified,N,10-Aug-1981
3009,1981,Unprovoked,usa,F,19,unspecified,Y,10-Aug-1981
3010,1981,Unprovoked,bahamas,M,53,unspecified,N,07-Aug-1981
3011,1981,Unprovoked,usa,F,16,unspecified,N,20-Jul-1981
3012,1981,Unprovoked,south africa,M,32,unspecified,N,18-Jul-1981
3013,1981,Unprovoked,usa,M,,unspecified,N,07-Jul-1981
3014,1981,Unprovoked,south africa,M,,unspecified,N,01-Jul-1981
3015,1981,Boat,england,M,,unspecified,N,Reported 15-Jun-1981
3016,1981,Invalid,usa,M,,unspecified,,12-Jun-1981
3017,1981,Unprovoked,usa,M,,unspecified,Y,24-May-1981
3018,1981,Unprovoked,south korea,F,27,white_shark,Y,23-May-1981
3019,1981,Unprovoked,south africa,M,27,unspecified,N,20-May-1981
3020,1981,Unprovoked,usa,M,32,unspecified,N,19-May-1981
3021,1981,Unprovoked,usa,M,,bull_shark,N,16-May-1981
3022,1981,Unprovoked,south africa,M,19,unspecified,N,10-May-1981
3023,1981,Provoked,namibia,M,,unspecified,N,07-May-1981
3024,1981,Sea Disaster,bermuda,,,unspecified,N,08-Mar-1981
3025,1981,Unprovoked,south africa,M,24,tiger_shark,N,05-May-1981
3026,1981,Unprovoked,usa,M,19,unspecified,N,25-Mar-1981
3027,1981,Unprovoked,usa,M,24,unspecified,N,24-Mar-1981
3028,1981,Unprovoked,chile,M,,white_shark,N,04-Mar-1981
3029,1981,Unprovoked,brazil,,,white_shark,UNKNOWN,Mar-1981
3030,1981,Unprovoked,south africa,M,30,unspecified,N,19-Feb-1981
3031,1981,Unprovoked,australia,M,,unspecified,N,16-Feb-1981
3032,1981,Unprovoked,australia,,,unspecified,UNKNOWN,07-Feb-1981
3033,1981,Unprovoked,usa,M,15,unspecified,N,02-Feb-1981
3034,1981,Unprovoked,brazil,,,unspecified,N,Feb-1981
3035,1981,Unprovoked,usa,M,25,tiger_shark,N,30-Jan-1981
3036,1981,Invalid,south africa,M,23,unspecified,,01-Jan-1981
3037,1981,Unprovoked,australia,M,27,tiger_shark,N,1981
3038,1981,Unprovoked,greece,M,,unspecified,N,Summer of 1981
3039,1980,Unprovoked,south africa,M,25,unspecified,N,12-30-1980
3040,1980,Invalid,south africa,,,unspecified,,26-Dec-1980
3041,1980,Unprovoked,reunion,M,22,white_shark,N,24-Nov-1980
3042,1980,Unprovoked,australia,M,,unspecified,N,18-Nov-1980
3043,1980,Invalid,south africa,M,,unspecified,,17-Nov-1980
3044,1980,Unprovoked,brazil,M,16,unspecified,Y,11-Nov-1980
3045,1980,Unprovoked,usa,M,29,white_shark,N,27-Oct-1980
3046,1980,Unprovoked,usa,M,19,white_shark,N,17-Oct-1980
3047,1980,Unprovoked,mexico,M,22,unspecified,Y,Reported 22-Aug-1980
3048,1980,Unprovoked,usa,F,10,unspecified,N,10-Aug-1980
3049,1980,Unprovoked,usa,M,,tiger_shark,N,04-Aug-1980
3050,1980,Unprovoked,spain,M,,unspecified,N,26-Jul-1980
3051,1980,Unprovoked,usa,M,15,unspecified,N,27-Jul-1980
3052,1980,Unprovoked,usa,F,22,unspecified,N,23-Jul-1980
3053,1980,Unprovoked,usa,M,,unspecified,N,Late Jul-1980
3054,1980,Provoked,usa,F,44,unspecified,N,26-Jun-1980
3055,1980,Unprovoked,south africa,M,22,unspecified,N,15-May-1980
3056,1980,Provoked,jamaica,M,,unspecified,N,25-Apr-1980
3057,1980,Sea Disaster,philippines,,,unspecified,Y,22-Apr-1980
3058,1980,Unprovoked,mexico,F,13,tiger_shark,N,Apr-1980
3059,1980,Unprovoked,south africa,M,52,tiger_shark,Y,29-Mar-1980
3060,1980,Unprovoked,brazil,M,,unspecified,N,28-Mar-1980
3061,1980,Sea Disaster,philippines,F,,unspecified,Y,15-Mar-1980
3062,1980,Provoked,south africa,M,61,unspecified,N,11-Mar-1980
3063,1980,Unprovoked,south africa,M,24,white_shark,N,31-Jan-1980
3064,1980,Unprovoked,kenya,M,29,unspecified,N,25-Jan-1980
3065,1980,Provoked,south africa,M,29,unspecified,N,15-Jan-1980
3066,1980,Unprovoked,south africa,M,,unspecified,N,13-Jan-1980
3067,1980,Unprovoked,south africa,M,25,unspecified,N,10-Jan-1980
3068,1980,Unprovoked,chile,M,,white_shark,Y,05-Jan-1980
3069,1980,Provoked,north atlantic ocean,M,34,unspecified,N,Summer 1980
3070,1980,Invalid,greece,M,,white_shark,,1980s 
3071,1980,Invalid,south africa,M,20,unspecified,,1980
3072,1980,Unprovoked,tonga,M,20,unspecified,N,1980s 
3073,1979,Unprovoked,south africa,M,18,unspecified,N,21-Dec-1979
3074,1979,Invalid,portugal,M,19,white_shark,Y,05-Dec-1979
3075,1979,Unprovoked,south china sea,M,32,unspecified,N, 01-Dec-1979
3076,1979,Unprovoked,usa,M,20,white_shark,N,27-Nov-1979
3077,1979,Provoked,south africa,,,white_shark,N,12-Nov-1979
3078,1979,Provoked,south africa,M,,unspecified,N,22-Oct-1979
3079,1979,Unprovoked,australia,M,18,unspecified,N,14-Sep-1979
3080,1979,Unprovoked,hong kong,M,21,unspecified,Y,28-Aug-1979
3081,1979,Unprovoked,hong kong,M,16,unspecified,Y,26-Aug-1979
3082,1979,Unprovoked,usa,M,49,unspecified,N,05-Aug-1979
3083,1979,Unprovoked,thailand,M,,unspecified,Y,03-Aug-1979
3084,1979,Sea Disaster,usa,M,56,unspecified,N,19-Jun-1979
3085,1979,Invalid,usa,M,36,unspecified,,27-May-1979
3086,1979,Provoked,south africa,M,25,white_shark,N,05 May 1979
3087,1979,Unprovoked,south africa,M,,unspecified,Y,03-May-1979
3088,1979,Unprovoked,new caledonia,,,unspecified,N,May 1979
3089,1979,Unprovoked,new caledonia,M,,unspecified,Y,May 1979
3090,1979,Unprovoked,usa,M,24,unspecified,N,08-Apr-1979
3091,1979,Unprovoked,usa,M,8,unspecified,N,08-Apr-1979
3092,1979,Unprovoked,usa,M,27,unspecified,N,24-Mar-1979
3093,1979,Unprovoked,usa,M,,white_shark,N,11-Mar-1979
3094,1979,Boat,south africa,,,unspecified,N,01-Mar-1979
3095,1979,Unprovoked,new caledonia,M,,unspecified,Y,Mar-1979
3096,1979,Unprovoked,south africa,M,19,unspecified,N,21-Feb-1979
3097,1979,Unprovoked,usa,M,,unspecified,Y,1979
3098,1978,Unprovoked,australia,M,,unspecified,N,29-Dec-1978
3099,1978,Unprovoked,south africa,M,23,white_shark,Y,12-Dec-1978
3100,1978,Unprovoked,usa,M,,unspecified,N,26-Nov-1978
3101,1978,Unprovoked,usa,M,17,unspecified,N,23-Nov-1978
3102,1978,Invalid,south africa,M,,unspecified,,21-Oct-1978
3103,1978,Unprovoked,south africa,M,27,white_shark,N,27-Sep-1978
3104,1978,Unprovoked,italy,M,,white_shark,N,16-Sep-1978
3105,1978,Unprovoked,australia,M,34,unspecified,N,Reported 02-Sep-1978
3106,1978,Unprovoked,usa,M,,unspecified,N,05-Aug-1978
3107,1978,Unprovoked,usa,M,27,unspecified,N,Reported 01-Aug-1978
3108,1978,Sea Disaster,usa,M,39,unspecified,N,27-Jul-1978
3109,1978,Provoked,usa,M,27,unspecified,N,19-Jul-1978
3110,1978,Unprovoked,usa,M,20,unspecified,N,21-Jun-1978
3111,1978,Unprovoked,usa,M,17,unspecified,N,21-Jun-1978
3112,1978,Invalid,italy,,,unspecified,,07-Jun-1978
3113,1978,Unprovoked,marshall islands,M,25,unspecified,N,02-Apr-1978
3114,1978,Unprovoked,marshall islands,M,23,unspecified,N,02-Apr-1978
3115,1978,Unprovoked,australia,M,,unspecified,N,Apr-1978`
3116,1978,Boat,south africa,,,unspecified,N,05-Mar-1978
3117,1978,Unprovoked,south africa,,,unspecified,N,28-Feb-1978
3118,1978,Unprovoked,south africa,M,,white_shark,N,19-Feb-1978
3119,1978,Unprovoked,south africa,M,17,unspecified,N,07-Jan-1978
3120,1978,Invalid,south africa,M,,unspecified,,06-Jan-1978
3121,1978,Unprovoked,usa,F,,unspecified,N,1978
3122,1978,Unprovoked,vanuatu,F,,unspecified,Y,1978
3123,1977,Sea Disaster,usa,M,49,unspecified,N,31-Dec-1977
3124,1977,Unprovoked,usa,M,27,unspecified,N,19-Dec-1977
3125,1977,Unprovoked,south africa,M,18,tiger_shark,N,19-Dec-1977
3126,1977,Boat,south africa,,,white_shark,N,Dec-1977
3127,1977,Provoked,south africa,M,,unspecified,N,12-Nov-1977
3128,1977,Unprovoked,south africa,M,25,white_shark,N,30-Oct-1977
3129,1977,Unprovoked,australia,M,17,white_shark,N,31-Aug-1977
3130,1977,Unprovoked,australia,M,25,unspecified,Y,23-Aug-1977
3131,1977,Boat,south africa,M,,white_shark,N,19-Aug-1977
3132,1977,Unprovoked,usa,M,20,white_shark,N,14-Aug-1977
3133,1977,Invalid,usa,M,17,unspecified,,05-Aug-1977
3134,1977,Sea Disaster,usa,M,21,unspecified,N,02-Jul-1977
3135,1977,Provoked,usa,M,27,unspecified,N,26-Jun-1977
3136,1977,Unprovoked,usa,M,25,unspecified,N,06-Jun-1977
3137,1977,Boat,south africa,M,,unspecified,N,26-May-1977
3138,1977,Invalid,australia,M,,unspecified,,16-May-1977
3139,1977,Unprovoked,australia,M,,unspecified,N,26-Apr-1977
3140,1977,Unprovoked,usa,M,,unspecified,N,21-Apr-1977
3141,1977,Unprovoked,south africa,M,31,unspecified,N,17-Mar-1977
3142,1977,Sea Disaster,australia,M,32,unspecified,N,13-Mar-1977
3143,1977,Sea Disaster,australia,M,74,unspecified,Y,13-Mar-1977
3144,1977,Sea Disaster,australia,M,45,unspecified,Y,13-Mar-1977
3145,1977,Unprovoked,australia,M,24,unspecified,N,26-Feb-1977
3146,1977,Invalid,australia,M,,unspecified,,04-Feb-1977
3147,1977,Unprovoked,new caledonia,,,unspecified,N,Feb-1977
3148,1977,Unprovoked,mexico,M,,unspecified,Y,Jan-1977
3149,1976,Unprovoked,australia,M,,unspecified,N,29-Dec-1976
3150,1976,Unprovoked,usa,M,29,white_shark,N,18-Dec-1976
3151,1976,Unprovoked,south africa,M,19,white_shark,N,27-Nov-1976
3152,1976,Invalid,australia,,,unspecified,,26-Nov-1976
3153,1976,Unprovoked,usa,M,19,bull_shark,N,25-Nov-1976
3154,1976,Invalid,south africa,M,17,unspecified,,23-Nov-1976
3155,1976,Provoked,south africa,,,white_shark,N,Nov-1976
3156,1976,Boat,south africa,,,white_shark,N,27-Oct-1976
3157,1976,Unprovoked,usa,M,25,white_shark,N,18-Oct-1976
3158,1976,Unprovoked,south africa,M,20,white_shark,N,06-Oct-1976
3159,1976,Sea Disaster,new caledonia,,,unspecified,N,22-Sep-1976
3160,1976,Unprovoked,australia,M,27,unspecified,N,19-Sep-1976
3161,1976,Sea Disaster,hong kong,M,,unspecified,Y,17-Sep-1976
3162,1976,Unprovoked,usa,M,16,unspecified,Y,12-Sep-1976
3163,1976,Unprovoked,usa,M,,unspecified,Y,12-Sep-1976
3164,1976,Unprovoked,usa,M,15,tiger_shark,N,06-Sep-1976
3165,1976,Unprovoked,usa,M,23,unspecified,N,26-Aug-1976
3166,1976,Unprovoked,usa,M,19,white_shark,N,24-Aug-1976
3167,1976,Unprovoked,usa,M,24,unspecified,N,24-Jul-1976
3168,1976,Unprovoked,usa,M,10,unspecified,N,21-Jul-1976
3169,1976,Unprovoked,usa,M,18,unspecified,Y,16-Jul-1976
3170,1976,Unprovoked,usa,M,23,unspecified,N,12-Jul-1976
3171,1976,Unprovoked,usa,M,17,unspecified,N,23-Jun-1976
3172,1976,Unprovoked,usa,M,,unspecified,N,10-Jun-1976
3173,1976,Provoked,italy,M,46,unspecified,N,Reported 02-Jun-1976
3174,1976,Boat,australia,F,,unspecified,N,01-Jun-1976
3175,1976,Boat,south africa,,,unspecified,N,02-May-1976
3176,1976,Invalid,usa,,,unspecified,,28-Apr-1976
3177,1976,Unprovoked,usa,M,21,unspecified,N,12-Mar-1976
3178,1976,Boat,south africa,,,unspecified,N,12-Mar-1976
3179,1976,Boat,south africa,,,white_shark,N,09-Mar-1976
3180,1976,Boat,south africa,,,white_shark,N,02-Mar-1976
3181,1976,Boat,south africa,,,white_shark,N,03-Feb-1976
3182,1976,Provoked,south africa,,,unspecified,N,13-Jan-1976
3183,1976,Unprovoked,australia,F,,unspecified,N,12-Jan-1976
3184,1976,Provoked,south africa,,,white_shark,N,11-Jan-1976
3185,1976,Unprovoked,usa,M,25,unspecified,N,08-Jan-1976
3186,1976,Unprovoked,new zealand,M,,unspecified,Y,02-Jan-1976
3187,1976,Unprovoked,usa,M,,unspecified,Y,1976
3188,1975,Boat,australia,,,unspecified,N,29-Dec-1975
3189,1975,Unprovoked,usa,M,27,white_shark,N,06-Dec-1975
3190,1975,Provoked,australia,M,35,grey_shark,N,02-Dec-1975
3191,1975,Unprovoked,australia,M,20,unspecified,N,19-Nov-1975
3192,1975,Unprovoked,south africa,M,33,unspecified,N,19-Nov-1975
3193,1975,Unprovoked,australia,M,,unspecified,N,07-Nov-1975
3194,1975,Unprovoked,usa,M,18,unspecified,N,02-Nov-1975
3195,1975,Invalid,usa,M,,unspecified,,21-Oct-1975
3196,1975,Unprovoked,australia,M,20,unspecified,N,12-Oct-1975
3197,1975,Invalid,usa,,,unspecified,,04-Oct-1975
3198,1975,Unprovoked,south africa,M,21,unspecified,N,Sep-1975
3199,1975,Unprovoked,south africa,M,19,white_shark,N,17-Aug-1975
3200,1975,Unprovoked,usa,M,20,unspecified,N,12-Aug-1975
3201,1975,Unprovoked,usa,M,44,white_shark,N,09-Aug-1975
3202,1975,Unprovoked,hong kong,M,24,unspecified,N,04-Aug-1975
3203,1975,Sea Disaster,usa,F,62,unspecified,Y,30-Jul-1975
3204,1975,Unprovoked,australia,M,37,white_shark,Y,30-Jul-1975
3205,1975,Unprovoked,usa,M,24,unspecified,N,26-Jul-1975.b
3206,1975,Unprovoked,australia,M,21,unspecified,N,26-Jul-1975
3207,1975,Unprovoked,usa,M,23,white_shark,N,23-Jul-1975
3208,1975,Unprovoked,usa,M,34,white_shark,N,19-Jul-1975
3209,1975,Unprovoked,usa,F,14,unspecified,N,15-Jul-1975
3210,1975,Provoked,australia,M,29,unspecified,N,5-Jul-1975
3211,1975,Unprovoked,usa,M,16,unspecified,N,04-Jul-1975
3212,1975,Unprovoked,usa,M,18,unspecified,N,23-Jun-1975
3213,1975,Unprovoked,usa,F,15,unspecified,N,23-Jun-1975
3214,1975,Unprovoked,usa,M,27,unspecified,N,15-Jun-1975
3215,1975,Unprovoked,usa,M,20,unspecified,N,Reported 02-Jun-1975
3216,1975,Provoked,usa,M,,unspecified,N,Jun-1975
3217,1975,Unprovoked,usa,M,17,unspecified,N,25-May-1975
3218,1975,Unprovoked,usa,F,10,unspecified,N,20-May 1975
3219,1975,Invalid,italy,M,37,unspecified,,25-Apr-1975
3220,1975,Invalid,south africa,M,,unspecified,,18-Apr-1975
3221,1975,Unprovoked,south africa,M,,white_shark,N,05-Apr-1975
3222,1975,Invalid,south africa,M,,unspecified,,29-Mar-1975
3223,1975,Unprovoked,australia,F,,unspecified,N,18-Mar-1975
3224,1975,Unprovoked,usa,M,14,unspecified,N,16-Mar-1975
3225,1975,Provoked,australia,,18,unspecified,N,13-Mar-1975
3226,1975,Provoked,south africa,M,,unspecified,N,09-Mar-1975
3227,1975,Sea Disaster,bangladesh,,,unspecified,Y,Mar-1975
3228,1975,Unprovoked,south africa,M,16,unspecified,N,23-Feb-1975
3229,1975,Boat,south africa,,,unspecified,N,Reported 14-Feb-1975
3230,1975,Unprovoked,australia,M,12,white_shark,Y,10-Feb-1975
3231,1975,Unprovoked,australia,M,45,unspecified,N,09-Feb-1975
3232,1975,Unprovoked,australia,M,,unspecified,N,07-Feb-1975
3233,1975,Provoked,south africa,M,12,unspecified,N,01-Feb-1975
3234,1975,Unprovoked,australia,M,17,unspecified,Y,19-Jan-1975
3235,1975,Unprovoked,bermuda,M,25,unspecified,N,1975
3236,1975,Unprovoked,reunion,M,,unspecified,Y,1975
3237,1974,Unprovoked,australia,,32,unspecified,N,12-Dec-1974
3238,1974,Unprovoked,usa,M,24,unspecified,N,01-Nov-1974
3239,1974,Unprovoked,usa,M,17,white_shark,N,28-Sep-1974
3240,1974,Unprovoked,usa,M,29,white_shark,N,14-Sep-1974
3241,1974,Unprovoked,israel,F,20,unspecified,N,07-Sep-1974
3242,1974,Unprovoked,usa,M,41,white_shark,N,02-Sep-1974
3243,1974,Unprovoked,usa,M,48,white_shark,N,02-Sep-1974
3244,1974,Sea Disaster,australia,M,30,unspecified,N,01-Sep-1974
3245,1974,Unprovoked,usa,M,24,white_shark,N,Sep-1974
3246,1974,Unprovoked,hong kong,M,22,unspecified,N,23-Aug-1974
3247,1974,Unprovoked,hong kong,M,,unspecified,Y,16-Aug-1974
3248,1974,Unprovoked,hong kong,M,19,unspecified,N,16-Aug-1974
3249,1974,Unprovoked,hong kong,M,18,unspecified,N,16-Aug-1974
3250,1974,Unprovoked,croatia,M,21,white_shark,Y,10-Aug-1974
3251,1974,Unprovoked,usa,M,,white_shark,N,05-Aug-1974
3252,1974,Unprovoked,usa,M,36,white_shark,N,26-Jul-1974
3253,1974,Unprovoked,usa,M,17,unspecified,Y,20-Jul-1974
